endTime,artistName,trackName,msPlayed,sPlayed
2023-05-03 12:00:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-03 12:04:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-03 12:09:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-03 12:13:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-03 12:17:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-03 12:21:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-03 12:26:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-03 12:30:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-03 12:39:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,468047,468.047
2023-05-03 12:41:00,aespa,Hold On Tight,149718,149.718
2023-05-03 12:44:00,aespa,Hold On Tight,149718,149.718
2023-05-03 12:46:00,aespa,Hold On Tight,149718,149.718
2023-05-03 12:49:00,aespa,Hold On Tight,149718,149.718
2023-05-03 12:52:00,aespa,Hold On Tight,149718,149.718
2023-05-03 12:54:00,aespa,Hold On Tight,149718,149.718
2023-05-03 12:59:00,aespa,Hold On Tight,33823,33.823
2023-05-03 13:02:00,BOL4,FRIEND THE END,188013,188.013
2023-05-03 13:05:00,BOL4,Blue,186213,186.213
2023-05-03 13:26:00,IU,Good day,233586,233.586
2023-05-03 13:29:00,BOL4,FRIEND THE END,188013,188.013
2023-05-03 13:34:00,Naul,Memory Of The Wind,308186,308.186
2023-05-03 13:38:00,TAEYEON,11:11,223451,223.451
2023-05-03 13:43:00,BOL4,Mermaid,296476,296.476
2023-05-03 13:46:00,Sung Si Kyung,두 사람,207978,207.978
2023-05-03 13:49:00,IVE,I AM,180186,180.186
2023-05-03 14:49:00,NewJeans,Hype Boy,8150,8.15
2023-05-03 14:52:00,IVE,Kitsch,195440,195.44
2023-05-03 14:56:00,BOL4,To My Youth,222680,222.68
2023-05-03 14:59:00,IVE,I AM,183853,183.853
2023-05-03 14:59:00,MAVE:,PANDORA,7629,7.629
2023-05-03 15:12:00,INZO,Overthinker,268000,268.0
2023-05-03 15:15:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,112431,112.431
2023-05-03 15:16:00,INZO,Overthinker,268000,268.0
2023-05-03 15:21:00,INZO,Overthinker,268000,268.0
2023-05-03 16:11:00,INZO,Overthinker,106471,106.471
2023-05-03 16:12:00,IU,Knees,15092,15.092
2023-05-03 16:34:00,BOL4,To My Youth,222680,222.68
2023-05-03 16:38:00,BOL4,To My Youth,222680,222.68
2023-05-03 16:41:00,BOL4,To My Youth,222680,222.68
2023-05-03 16:45:00,BOL4,To My Youth,222680,222.68
2023-05-03 16:49:00,BOL4,To My Youth,222680,222.68
2023-05-03 16:53:00,BOL4,To My Youth,222680,222.68
2023-05-03 16:56:00,BOL4,To My Youth,222680,222.68
2023-05-03 17:00:00,BOL4,To My Youth,222680,222.68
2023-05-03 17:04:00,BOL4,To My Youth,222680,222.68
2023-05-03 17:07:00,BOL4,To My Youth,222680,222.68
2023-05-03 17:11:00,BOL4,To My Youth,222680,222.68
2023-05-03 17:15:00,BOL4,To My Youth,222680,222.68
2023-05-03 17:19:00,BOL4,To My Youth,222680,222.68
2023-05-03 17:22:00,BOL4,To My Youth,220629,220.629
2023-05-05 00:28:00,BOL4,To My Youth,2046,2.046
2023-05-05 00:28:00,BOL4,To My Youth,983,0.983
2023-05-05 00:46:00,HEIZE,And July,217988,217.988
2023-05-05 01:01:00,BOL4,FRIEND THE END,188013,188.013
2023-05-05 01:07:00,Weeekly,After School,205373,205.373
2023-05-05 01:07:00,VIVIZ,LOVEADE,0,0.0
2023-05-05 01:10:00,IVE,I AM,183853,183.853
2023-05-05 01:13:00,MAVE:,PANDORA,194387,194.387
2023-05-05 01:14:00,LE SSERAFIM,Impurities,0,0.0
2023-05-05 01:14:00,BOL4,To My Youth,998,0.998
2023-05-05 01:17:00,GIRL'S RE:VERSE,Like a star,209002,209.002
2023-05-05 02:53:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,227160,227.16
2023-05-05 05:18:00,LeeHi,MY LOVE,6106,6.106
2023-05-05 05:18:00,SOYOU,I Miss You,1091,1.091
2023-05-05 05:21:00,IU,ugly duckling,208822,208.822
2023-05-05 05:26:00,Paul Kim,Me After You,280358,280.358
2023-05-05 05:30:00,Lee Mujin,Rain and You,262482,262.482
2023-05-05 05:35:00,Lee Mujin,Rain and You,262482,262.482
2023-05-05 05:39:00,Lee Mujin,Rain and You,262482,262.482
2023-05-05 05:43:00,Lee Mujin,Rain and You,262482,262.482
2023-05-05 05:48:00,Lee Mujin,Rain and You,262482,262.482
2023-05-05 05:52:00,Lee Mujin,Rain and You,262482,262.482
2023-05-05 05:57:00,Lee Mujin,Rain and You,257192,257.192
2023-05-05 11:36:00,APRIL,Oh! my mistake,205332,205.332
2023-05-05 11:40:00,SHINee,재연 An Encore,244998,244.998
2023-05-05 11:44:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 11:48:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 11:52:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 11:56:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 12:00:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 12:05:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 12:09:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 12:13:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 12:17:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 12:21:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 12:25:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 12:29:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,1659,1.659
2023-05-05 12:29:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-05 14:15:00,INZO,Overthinker,268000,268.0
2023-05-05 14:18:00,IVE,Kitsch,195440,195.44
2023-05-05 14:19:00,PURPLE KISS,Sweet Juice,59357,59.357
2023-05-05 15:26:00,BLACKPINK,Typa Girl,1369,1.369
2023-05-05 15:30:00,BTOB,Wind And Wish,221466,221.466
2023-05-05 16:49:00,Lee Mujin,Rain and You,262482,262.482
2023-05-05 16:50:00,Lee Mujin,When it snows(Feat.Heize),46191,46.191
2023-05-05 16:55:00,Urban Zakapa,I Don't Love You,254924,254.924
2023-05-05 17:03:00,IU,Lullaby,520446,520.446
2023-05-05 17:04:00,BTOB,Heaven,148311,148.311
2023-05-06 06:18:00,aespa,Hold On Tight,149718,149.718
2023-05-06 06:23:00,INZO,Overthinker,5259,5.259
2023-05-06 06:23:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-06 06:25:00,LE SSERAFIM,FEARLESS,168437,168.437
2023-05-06 06:30:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,247960,247.96
2023-05-06 06:34:00,BOL4,To My Youth,2530,2.53
2023-05-06 06:34:00,LE SSERAFIM,ANTIFRAGILE,163357,163.357
2023-05-06 06:37:00,APRIL,Oh! my mistake,205332,205.332
2023-05-06 06:41:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-06 06:45:00,IVE,After LIKE,176973,176.973
2023-05-06 06:48:00,PURPLE KISS,Sweet Juice,192653,192.653
2023-05-06 07:28:00,Europe,The Final Countdown,307320,307.32
2023-05-06 07:33:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-06 07:35:00,aespa,Hold On Tight,149718,149.718
2023-05-06 07:36:00,POLINA,Heart Of Glass - Russian,14185,14.185
2023-05-06 07:40:00,BTOB,Way Back Home,240009,240.009
2023-05-06 07:44:00,BTOB,Only one for me,226560,226.56
2023-05-06 07:49:00,BTOB,The Song,248133,248.133
2023-05-06 07:53:00,BTOB,Missing You,236829,236.829
2023-05-06 07:57:00,BTOB,It's Okay,253186,253.186
2023-05-06 08:01:00,BTOB,Insane (Acoustic Ver),188000,188.0
2023-05-06 08:04:00,BTOB,Friend,219391,219.391
2023-05-06 08:08:00,BTOB,Beautiful Pain,239571,239.571
2023-05-06 09:31:00,NewJeans,Cookie,19641,19.641
2023-05-06 15:53:00,BTOB,The Song,2147,2.147
2023-05-06 15:53:00,BTOB,Way Back Home,214645,214.645
2023-05-06 15:53:00,BTOB,Only one for me,2728,2.728
2023-05-06 15:53:00,BTOB,Missing You,3053,3.053
2023-05-06 16:11:00,BTOB,It's Okay,235717,235.717
2023-05-06 16:11:00,BTOB,Missing You,1184,1.184
2023-05-06 16:15:00,BTOB,The Song,248133,248.133
2023-05-06 16:19:00,BTOB,Missing You,236829,236.829
2023-05-06 16:23:00,BTOB,It's Okay,253186,253.186
2023-05-06 16:25:00,BTOB,Insane (Acoustic Ver),85866,85.866
2023-05-06 16:25:00,BTOB,Friend,2856,2.856
2023-05-06 16:29:00,BTOB,Beautiful Pain,239571,239.571
2023-05-06 16:32:00,BTOB,Way Back Home,165395,165.395
2023-05-06 16:32:00,BTOB,Only one for me,1950,1.95
2023-05-06 16:36:00,BTOB,The Song,248133,248.133
2023-05-06 16:36:00,BTOB,Missing You,5276,5.276
2023-05-07 15:59:00,INZO,Overthinker,2944,2.944
2023-05-07 16:03:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,248466,248.466
2023-05-07 16:50:00,Lee Mujin,Rain and You,5030,5.03
2023-05-07 16:50:00,ReN,Holding Out For A Hero (Japanese) - Tetris Motion Picture Soundtrack,236942,236.942
2023-05-07 16:54:00,IU,Knees,282887,282.887
2023-05-07 16:57:00,IU,Knees,169482,169.482
2023-05-08 00:48:00,IU,Knees,2484,2.484
2023-05-08 00:52:00,APRIL,Oh! my mistake,205332,205.332
2023-05-08 00:54:00,tripleS,Rising,159933,159.933
2023-05-08 00:57:00,IVE,I AM,183853,183.853
2023-05-08 01:00:00,NewJeans,Attention,180066,180.066
2023-05-08 01:05:00,BOL4,Mermaid,296476,296.476
2023-05-08 01:08:00,aespa,Hold On Tight,149718,149.718
2023-05-08 01:16:00,Lee Mujin,Rain and You,262482,262.482
2023-05-08 01:20:00,SHINee,재연 An Encore,244998,244.998
2023-05-08 01:23:00,LE SSERAFIM,FEARLESS,168437,168.437
2023-05-08 01:24:00,INZO,Overthinker,16401,16.401
2023-05-08 03:54:00,GIRL'S RE:VERSE,Time takes me to love,650,0.65
2023-05-08 03:58:00,INZO,Overthinker,268000,268.0
2023-05-08 04:02:00,GIRL'S RE:VERSE,Time takes me to love,186875,186.875
2023-05-08 04:05:00,MAVE:,PANDORA,196826,196.826
2023-05-08 04:08:00,PURPLE KISS,Sweet Juice,192653,192.653
2023-05-08 04:12:00,NewJeans,Cookie,235562,235.562
2023-05-08 05:19:00,GIRL'S RE:VERSE,I Promise,122532,122.532
2023-05-08 05:22:00,tripleS,Generation,164186,164.186
2023-05-08 05:23:00,BIGBANG,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,41552,41.552
2023-05-08 05:45:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 05:45:00,FIFTY FIFTY,Cupid,3041,3.041
2023-05-08 05:48:00,FIFTY FIFTY,Cupid - Twin Ver.,23,0.023
2023-05-08 05:48:00,FIFTY FIFTY,Cupid - Twin Ver.,174253,174.253
2023-05-08 05:51:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 05:54:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 05:59:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 10:08:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 10:08:00,FIFTY FIFTY,Cupid,673,0.673
2023-05-08 10:12:00,aespa,Welcome To MY World (feat. nævis),206920,206.92
2023-05-08 10:15:00,aespa,Spicy,197040,197.04
2023-05-08 10:18:00,aespa,Salty & Sweet,201760,201.76
2023-05-08 10:22:00,aespa,Thirsty,193413,193.413
2023-05-08 10:25:00,aespa,I'm Unhappy,205893,205.893
2023-05-08 10:26:00,aespa,'Til We Meet Again,23973,23.973
2023-05-08 10:28:00,aespa,Girls,4588,4.588
2023-05-08 10:28:00,aespa,Hold On Tight,149718,149.718
2023-05-08 10:28:00,FIFTY FIFTY,Cupid - Twin Ver.,185,0.185
2023-05-08 10:31:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 11:04:00,FIFTY FIFTY,Lovin' Me,34017,34.017
2023-05-08 11:07:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 11:10:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 11:13:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 11:16:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 11:18:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 12:31:00,FIFTY FIFTY,Cupid,146518,146.518
2023-05-08 14:51:00,FIFTY FIFTY,Cupid,171636,171.636
2023-05-08 14:53:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 14:56:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-08 14:59:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:03:00,FIFTY FIFTY,Cupid,189024,189.024
2023-05-09 00:28:00,FIFTY FIFTY,Cupid,14238,14.238
2023-05-09 00:29:00,FIFTY FIFTY,Cupid - Twin Ver.,2948,2.948
2023-05-09 00:31:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:34:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:38:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:41:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:44:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:47:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:50:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:52:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:55:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 00:58:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 01:01:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 01:04:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 01:07:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 01:10:00,FIFTY FIFTY,Cupid,171201,171.201
2023-05-09 05:42:00,FIFTY FIFTY,Cupid,175925,175.925
2023-05-09 05:45:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 05:48:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 05:51:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 05:53:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 05:56:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 05:59:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 06:02:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 06:06:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 06:08:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 08:01:00,FIFTY FIFTY,Cupid,19931,19.931
2023-05-09 08:25:00,VIVIZ,LOVEADE,12703,12.703
2023-05-09 08:25:00,TAEYEON,Spark,217926,217.926
2023-05-09 10:08:00,NewJeans,OMG,204567,204.567
2023-05-09 10:12:00,APRIL,Oh! my mistake,205332,205.332
2023-05-09 10:15:00,LE SSERAFIM,Impurities,196365,196.365
2023-05-09 10:18:00,GIRL'S RE:VERSE,Time takes me to love,186875,186.875
2023-05-09 10:21:00,APRIL,April Story,203373,203.373
2023-05-09 10:24:00,LE SSERAFIM,FEARLESS,168437,168.437
2023-05-09 10:27:00,STAYC,STEREOTYPE,191695,191.695
2023-05-09 10:30:00,tripleS,Rising,159933,159.933
2023-05-09 10:33:00,woo!ah!,Catch the Stars,200106,200.106
2023-05-09 10:37:00,H.I.N.P (Hot Issue of Ntl. Producers),Rumor,197076,197.076
2023-05-09 10:40:00,STAYC,Teddy Bear,189773,189.773
2023-05-09 11:05:00,fromis_9,WE GO,175946,175.946
2023-05-09 11:08:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-09 11:11:00,IVE,Kitsch,195440,195.44
2023-05-09 11:15:00,STAYC,BEAUTIFUL MONSTER,180000,180.0
2023-05-09 11:21:00,IVE,LOVE DIVE,177186,177.186
2023-05-09 11:24:00,NMIXX,Love Me Like This,188718,188.718
2023-05-09 11:46:00,NewJeans,Hype Boy,43112,43.112
2023-05-09 11:46:00,LE SSERAFIM,"Eve, Psyche & The Bluebeard’s wife",2438,2.438
2023-05-09 11:49:00,aespa,Thirsty,193413,193.413
2023-05-09 11:53:00,IVE,NOT YOUR GIRL,202106,202.106
2023-05-09 11:56:00,NewJeans,Attention,180066,180.066
2023-05-09 11:59:00,NewJeans,Hurt,64132,64.132
2023-05-09 16:02:00,DAY6,I'll try,3831,3.831
2023-05-09 16:06:00,Sung Si Kyung,두 사람,256146,256.146
2023-05-09 16:10:00,Paul Kim,안녕,225005,225.005
2023-05-09 16:14:00,Sung Si Kyung,HeeJae,281313,281.313
2023-05-09 16:15:00,10cm,My Eyes,16456,16.456
2023-05-09 16:19:00,10cm,스토커 Stalker,252800,252.8
2023-05-09 16:23:00,Jung Seung Hwan,Breath,221733,221.733
2023-05-09 16:27:00,Yerin Baek,Across the Universe,247173,247.173
2023-05-09 16:29:00,LEE MINHYUK (HUTA),Dear My Spring,161480,161.48
2023-05-09 16:34:00,Yerin Baek,Square (2017),261762,261.762
2023-05-09 16:38:00,Paul Kim,Like Yesterday,236000,236.0
2023-05-09 16:42:00,Jung Seung Hwan,Love Letter,247933,247.933
2023-05-09 16:46:00,Paul Kim,안녕,225005,225.005
2023-05-09 16:50:00,Urban Zakapa,Coffee - Reprise Version,228910,228.91
2023-05-09 16:54:00,Paul Kim,the Road,246203,246.203
2023-05-09 16:57:00,Paul Kim,눈치,230849,230.849
2023-05-09 17:01:00,TAEYEON,그대라는 시,209482,209.482
2023-05-09 17:05:00,10cm,스토커 Stalker,252800,252.8
2023-05-09 17:08:00,KyoungSeo,Dear my X,187733,187.733
2023-05-09 17:11:00,george,camping everywhere,177465,177.465
2023-05-09 17:15:00,DAVICHI,8282,217006,217.006
2023-05-10 00:56:00,Apink,Dilemma,209207,209.207
2023-05-10 01:00:00,TAEYEON,11:11,223451,223.451
2023-05-10 01:03:00,Apink,Dumhdurum,208053,208.053
2023-05-10 01:07:00,Weeekly,Tag Me (@Me),220653,220.653
2023-05-10 01:11:00,Weeekly,After School,205373,205.373
2023-05-10 01:14:00,BOL4,Chase Love Hard (Feat. HWANG MIN HYUN),181440,181.44
2023-05-10 01:18:00,LABOUM,상상더하기,242600,242.6
2023-05-10 01:22:00,TAEYEON,Weekend,975,0.975
2023-05-10 01:22:00,BOL4,Good night,96533,96.533
2023-05-10 01:22:00,JUNNY,MOVIE,4432,4.432
2023-05-10 01:22:00,Weeekly,Zig Zag,1439,1.439
2023-05-10 01:22:00,SEULGI,Wow Thing,1091,1.091
2023-05-10 01:25:00,BOL4,To My Youth,782,0.782
2023-05-10 01:25:00,IU,eight(Prod.&Feat. SUGA of BTS),167573,167.573
2023-05-10 01:29:00,GFRIEND,Rough,209104,209.104
2023-05-10 01:29:00,GFRIEND,Time for the moon night,2438,2.438
2023-05-10 01:29:00,Weki Meki,Picky Picky,2043,2.043
2023-05-10 01:29:00,OH MY GIRL,Dun Dun Dance,9452,9.452
2023-05-10 01:29:00,Wonder Girls,Why So Lonely,3715,3.715
2023-05-10 01:29:00,BOL4,Rome,1578,1.578
2023-05-10 01:29:00,TAEYEON,INVU,1184,1.184
2023-05-10 01:29:00,BOL4,When love becomes goodbye,1462,1.462
2023-05-10 01:29:00,IU,Palette (feat. G-DRAGON),1648,1.648
2023-05-10 02:09:00,TAEYEON,Stress,3100,3.1
2023-05-10 02:09:00,GFRIEND,Time for the moon night,106120,106.12
2023-05-10 02:09:00,OH MY GIRL,Remember Me,1530,1.53
2023-05-10 05:46:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-10 05:49:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-10 05:52:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-10 05:55:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-10 05:58:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-10 06:34:00,FIFTY FIFTY,Cupid,186908,186.908
2023-05-10 06:37:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-10 06:40:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-10 06:43:00,FIFTY FIFTY,Cupid,174253,174.253
2023-05-10 11:04:00,FIFTY FIFTY,Cupid,136056,136.056
2023-05-10 11:04:00,IU,Palette (feat. G-DRAGON),12956,12.956
2023-05-10 11:07:00,IVE,Blue Blood,167546,167.546
2023-05-10 11:10:00,Red Velvet,Bad Boy,210817,210.817
2023-05-10 11:16:00,aespa,Spicy,197040,197.04
2023-05-10 11:20:00,GIRL'S RE:VERSE,Like a star,213373,213.373
2023-05-10 11:23:00,NMIXX,Love Me Like This,188718,188.718
2023-05-10 11:26:00,NewJeans,Attention,180066,180.066
2023-05-10 11:29:00,IVE,ELEVEN,178453,178.453
2023-05-10 11:32:00,woo!ah!,Catch the Stars,200106,200.106
2023-05-10 11:37:00,APRIL,Oh! my mistake,205332,205.332
2023-05-10 11:40:00,IZ*ONE,Sequence,190866,190.866
2023-05-10 11:43:00,NewJeans,Ditto,72899,72.899
2023-05-10 16:11:00,INZO,Overthinker,268000,268.0
2023-05-10 16:14:00,IVE,After LIKE,176973,176.973
2023-05-10 16:18:00,god,An Ordinary,212546,212.546
2023-05-10 16:26:00,NewJeans,Attention,17012,17.012
2023-05-11 00:17:00,IVE,Kitsch,789,0.789
2023-05-11 00:20:00,aespa,Salty & Sweet,201760,201.76
2023-05-11 00:48:00,IVE,ELEVEN,20233,20.233
2023-05-11 00:54:00,BLACKPINK,Typa Girl,179172,179.172
2023-05-11 00:55:00,LE SSERAFIM,No Celestial,1787,1.787
2023-05-11 00:55:00,GIRL'S RE:VERSE,I Promise,6899,6.899
2023-05-11 00:59:00,GIRL'S RE:VERSE,Like a star,213373,213.373
2023-05-11 01:02:00,NewJeans,Attention,180066,180.066
2023-05-11 01:05:00,LE SSERAFIM,FEARLESS,7407,7.407
2023-05-11 01:05:00,BLACKPINK,PLAYING WITH FIRE,13182,13.182
2023-05-11 01:05:00,aespa,Thirsty,193413,193.413
2023-05-11 01:09:00,STAYC,SLOW DOWN,190605,190.605
2023-05-11 01:12:00,APRIL,LALALILALA,194933,194.933
2023-05-11 01:15:00,IVE,Kitsch,195440,195.44
2023-05-11 01:18:00,tripleS,Rising,159933,159.933
2023-05-11 01:18:00,aespa,Black Mamba,5025,5.025
2023-05-11 04:58:00,WJSN,Star,228610,228.61
2023-05-11 04:58:00,ITZY,WANNABE,13600,13.6
2023-05-11 05:02:00,GIRL'S RE:VERSE,Time takes me to love,703,0.703
2023-05-11 05:02:00,MAVE:,PANDORA,196826,196.826
2023-05-11 07:44:00,GIRL'S RE:VERSE,Time takes me to love,186172,186.172
2023-05-11 07:47:00,NewJeans,OMG,212253,212.253
2023-05-11 07:51:00,IZ*ONE,AYAYAYA,202400,202.4
2023-05-11 07:54:00,STAYC,Poppy (Korean Ver.),178293,178.293
2023-05-11 07:57:00,LE SSERAFIM,Impurities,196365,196.365
2023-05-11 08:00:00,LE SSERAFIM,ANTIFRAGILE,184444,184.444
2023-05-11 08:03:00,aespa,I'm Unhappy,205893,205.893
2023-05-11 08:07:00,LABOUM,체온 Between Us,223011,223.011
2023-05-11 08:11:00,aespa,Welcome To MY World (feat. nævis),206920,206.92
2023-05-11 08:12:00,aespa,Spicy,99716,99.716
2023-05-11 10:14:00,aespa,Spicy,197040,197.04
2023-05-11 10:17:00,aespa,Spicy,197040,197.04
2023-05-11 10:20:00,aespa,Spicy,197040,197.04
2023-05-11 10:24:00,aespa,Spicy,197040,197.04
2023-05-11 10:27:00,aespa,Spicy,197040,197.04
2023-05-11 10:38:00,NewJeans,Cookie,8893,8.893
2023-05-11 10:38:00,aespa,Spicy,95835,95.835
2023-05-11 10:41:00,IVE,NOT YOUR GIRL,202106,202.106
2023-05-11 10:44:00,IVE,Blue Blood,167546,167.546
2023-05-11 10:47:00,NewJeans,Hurt,177946,177.946
2023-05-11 10:51:00,APRIL,April Story,203373,203.373
2023-05-11 10:54:00,NewJeans,Ditto,185506,185.506
2023-05-11 10:56:00,LE SSERAFIM,Blue Flame,153402,153.402
2023-05-12 00:37:00,LE SSERAFIM,Blue Flame,201894,201.894
2023-05-12 00:41:00,tripleS,Generation,164186,164.186
2023-05-12 00:51:00,NMIXX,Love Me Like This,188718,188.718
2023-05-12 00:52:00,EXO,Obsession,8177,8.177
2023-05-12 01:04:00,NewJeans,Hype Boy,179026,179.026
2023-05-12 01:19:00,IVE,After LIKE,176973,176.973
2023-05-12 01:22:00,aespa,Salty & Sweet,201760,201.76
2023-05-12 01:25:00,IVE,ELEVEN,178453,178.453
2023-05-12 01:28:00,BLACKPINK,Typa Girl,179172,179.172
2023-05-12 01:33:00,GIRL'S RE:VERSE,I Promise,240013,240.013
2023-05-12 01:44:00,IVE,LOVE DIVE,177186,177.186
2023-05-12 01:48:00,woo!ah!,Catch the Stars,200106,200.106
2023-05-12 01:51:00,LE SSERAFIM,No Celestial,166491,166.491
2023-05-12 01:52:00,GIRL'S RE:VERSE,Like a star,24949,24.949
2023-05-12 04:31:00,NewJeans,Attention,9460,9.46
2023-05-12 04:36:00,BOL4,FRIEND THE END,188013,188.013
2023-05-12 04:40:00,LABOUM,상상더하기,242600,242.6
2023-05-12 04:40:00,LE SSERAFIM,Blue Flame,1510,1.51
2023-05-12 04:40:00,NewJeans,Ditto,2630,2.63
2023-05-12 04:40:00,IU,Knees,22646,22.646
2023-05-12 04:49:00,LE SSERAFIM,Impurities,196365,196.365
2023-05-12 04:56:00,STAYC,Teddy Bear,189773,189.773
2023-05-12 04:59:00,aespa,Salty & Sweet,201760,201.76
2023-05-12 05:00:00,aespa,I'm Unhappy,25621,25.621
2023-05-12 05:00:00,EXO,Obsession,1070,1.07
2023-05-12 05:05:00,GIRL'S RE:VERSE,I Promise,240013,240.013
